# t	u	y	backlog	allocated_capacity	service_rate	response_time
# model_name=cloud_server_workload, controlled_output=latency_deviation, dt=0.2 sec, dt_sim=0.02 sec, input_type=alternating_steps, preg_blackbox_enabled=False, r_preg=1, backlog_nom=8, arrival_rate=5, service_nom=5, service_gain=3, tau_capacity=1.5, half_saturation=2, abandonment=0.03, latency_gain=0.18
8.0580000000e+02	-1.5000000000e+00	1.2682741831e+00	1.5045967684e+01	2.3982129675e+00	2.1168311167e+00	2.7082741831e+00
8.0600000000e+02	-1.5000000000e+00	1.3556456739e+00	1.5531364855e+01	2.3840254505e+00	2.1120528494e+00	2.7956456739e+00
8.0620000000e+02	-1.5000000000e+00	1.4426469301e+00	1.6014705167e+01	2.3716089142e+00	2.1083119141e+00	2.8826469301e+00
8.0640000000e+02	-1.5000000000e+00	1.5292454882e+00	1.6495808268e+01	2.3607422928e+00	2.1054690700e+00	2.9692454882e+00
8.0660000000e+02	-1.5000000000e+00	1.6154137728e+00	1.6974520960e+01	2.3512321158e+00	2.1034016572e+00	3.0554137728e+00
8.0680000000e+02	-1.5000000000e+00	1.7011285055e+00	1.7450713919e+01	2.3429090626e+00	2.1020018062e+00	3.1411285055e+00
8.0700000000e+02	-1.5000000000e+00	1.7863701774e+00	1.7924278763e+01	2.3356249485e+00	2.1011748109e+00	3.2263701774e+00
8.0720000000e+02	-1.5000000000e+00	1.8711225817e+00	1.8395125454e+01	2.3292500861e+00	2.1008376558e+00	3.3111225817e+00
8.0740000000e+02	-1.5000000000e+00	1.9553723980e+00	1.8863179989e+01	2.3236709767e+00	2.1009176881e+00	3.3953723980e+00
8.0760000000e+02	-1.5000000000e+00	2.0391088251e+00	1.9328382362e+01	2.3187882890e+00	2.1013514249e+00	3.4791088251e+00
8.0780000000e+02	-1.5000000000e+00	2.1223232566e+00	1.9790684759e+01	2.3145150910e+00	2.1020834840e+00	3.5623232566e+00
8.0800000000e+02	-1.5000000000e+00	2.2050089942e+00	2.0250049968e+01	2.3107753021e+00	2.1030656291e+00	3.6450089942e+00
8.0820000000e+02	-1.5000000000e+00	2.2871609954e+00	2.0706449975e+01	2.3075023387e+00	2.1042559183e+00	3.7271609954e+00
8.0840000000e+02	-1.5000000000e+00	2.3687756519e+00	2.1159864733e+01	2.3046379284e+00	2.1056179466e+00	3.8087756519e+00
8.0860000000e+02	-1.5000000000e+00	2.4498505943e+00	2.1610281079e+01	2.3021310730e+00	2.1071201737e+00	3.8898505943e+00
8.0880000000e+02	-1.5000000000e+00	2.5303845208e+00	2.2057691782e+01	2.2999371399e+00	2.1087353272e+00	3.9703845208e+00
8.0900000000e+02	-1.5000000000e+00	2.6103770479e+00	2.2502094710e+01	2.2980170683e+00	2.1104398758e+00	4.0503770479e+00
8.0920000000e+02	-1.5000000000e+00	2.6898285787e+00	2.2943492104e+01	2.2963366728e+00	2.1122135626e+00	4.1298285787e+00
8.0940000000e+02	-1.5000000000e+00	2.7687401884e+00	2.3381889935e+01	2.2948660356e+00	2.1140389938e+00	4.2087401884e+00
8.0960000000e+02	-1.5000000000e+00	2.8471135241e+00	2.3817297356e+01	2.2935789731e+00	2.1159012757e+00	4.2871135241e+00
8.0980000000e+02	-1.5000000000e+00	2.9249507176e+00	2.4249726209e+01	2.2924525703e+00	2.1177876955e+00	4.3649507176e+00
8.1000000000e+02	-1.5000000000e+00	3.0022543094e+00	2.4679190608e+01	2.2914667727e+00	2.1196874405e+00	4.4422543094e+00
8.1020000000e+02	-1.5000000000e+00	3.0790271823e+00	2.5105706568e+01	2.2906040289e+00	2.1215913508e+00	4.5190271823e+00
8.1040000000e+02	-1.5000000000e+00	3.1552725043e+00	2.5529291690e+01	2.2898489785e+00	2.1234917032e+00	4.5952725043e+00
8.1060000000e+02	-1.5000000000e+00	3.2309936787e+00	2.5949964882e+01	2.2891881786e+00	2.1253820208e+00	4.6709936787e+00
8.1080000000e+02	-1.5000000000e+00	3.3061943013e+00	2.6367746118e+01	2.2886098641e+00	2.1272569068e+00	4.7461943013e+00
8.1100000000e+02	-1.5000000000e+00	3.3808781225e+00	2.6782656236e+01	2.2881037387e+00	2.1291118986e+00	4.8208781225e+00
8.1120000000e+02	-1.5000000000e+00	3.4550490158e+00	2.7194716755e+01	2.2876607913e+00	2.1309433406e+00	4.8950490158e+00
8.1140000000e+02	-1.5000000000e+00	3.5287109501e+00	2.7603949723e+01	2.2872731355e+00	2.1327482727e+00	4.9687109501e+00
8.1160000000e+02	-1.5000000000e+00	3.6018679653e+00	2.8010377585e+01	2.2869338695e+00	2.1345243330e+00	5.0418679653e+00
8.1180000000e+02	-1.5000000000e+00	3.6745241530e+00	2.8414023072e+01	2.2866369530e+00	2.1362696735e+00	5.1145241530e+00
8.1200000000e+02	-1.5000000000e+00	3.7466836381e+00	2.8814909100e+01	2.2863770995e+00	2.1379828861e+00	5.1866836381e+00
8.1220000000e+02	-1.5000000000e+00	3.8183505647e+00	2.9213058693e+01	2.2861496827e+00	2.1396629379e+00	5.2583505647e+00
8.1240000000e+02	-1.5000000000e+00	3.8895290832e+00	2.9608494907e+01	2.2859506536e+00	2.1413091159e+00	5.3295290832e+00
8.1260000000e+02	-1.5000000000e+00	3.9602233397e+00	3.0001240776e+01	2.2857764687e+00	2.1429209785e+00	5.4002233397e+00
8.1280000000e+02	-1.5000000000e+00	4.0304374673e+00	3.0391319263e+01	2.2856240266e+00	2.1444983128e+00	5.4704374673e+00
8.1300000000e+02	-1.5000000000e+00	4.1001755783e+00	3.0778753213e+01	2.2854906134e+00	2.1460410988e+00	5.5401755783e+00
8.1320000000e+02	-1.5000000000e+00	4.1694417581e+00	3.1163565323e+01	2.2853738537e+00	2.1475494774e+00	5.6094417581e+00
8.1340000000e+02	-1.5000000000e+00	4.2382400602e+00	3.1545778112e+01	2.2852716688e+00	2.1490237236e+00	5.6782400602e+00
8.1360000000e+02	-1.5000000000e+00	4.3065745020e+00	3.1925413900e+01	2.2851822392e+00	2.1504642225e+00	5.7465745020e+00
8.1380000000e+02	-1.5000000000e+00	4.3744490612e+00	3.2302494785e+01	2.2851039729e+00	2.1518714493e+00	5.8144490612e+00
8.1400000000e+02	-1.5000000000e+00	4.4418676735e+00	3.2677042631e+01	2.2850354763e+00	2.1532459520e+00	5.8818676735e+00
8.1420000000e+02	-1.5000000000e+00	4.5088342301e+00	3.3049079056e+01	2.2849755299e+00	2.1545883362e+00	5.9488342301e+00
8.1440000000e+02	-1.5000000000e+00	4.5753525766e+00	3.3418625425e+01	2.2849230664e+00	2.1558992525e+00	6.0153525766e+00
8.1460000000e+02	-1.5000000000e+00	4.6414265113e+00	3.3785702840e+01	2.2848771517e+00	2.1571793858e+00	6.0814265113e+00
8.1480000000e+02	-1.5000000000e+00	4.7070597849e+00	3.4150332138e+01	2.2848369684e+00	2.1584294455e+00	6.1470597849e+00
8.1500000000e+02	-1.5000000000e+00	4.7722560999e+00	3.4512533888e+01	2.2848018011e+00	2.1596501582e+00	6.2122560999e+00
8.1520000000e+02	-1.5000000000e+00	4.8370191102e+00	3.4872328390e+01	2.2847710236e+00	2.1608422605e+00	6.2770191102e+00
8.1540000000e+02	-1.5000000000e+00	4.9013524216e+00	3.5229735676e+01	2.2847440879e+00	2.1620064941e+00	6.3413524216e+00
8.1560000000e+02	-1.5000000000e+00	4.9652595914e+00	3.5584775508e+01	2.2847205145e+00	2.1631436003e+00	6.4052595914e+00
8.1580000000e+02	-1.5000000000e+00	5.0287441292e+00	3.5937467385e+01	2.2846998837e+00	2.1642543168e+00	6.4687441292e+00
8.1600000000e+02	-1.5000000000e+00	5.0918094973e+00	3.6287830540e+01	2.2846818282e+00	2.1653393742e+00	6.5318094973e+00
8.1620000000e+02	-1.5000000000e+00	5.1544591111e+00	3.6635883950e+01	2.2846660265e+00	2.1663994933e+00	6.5944591111e+00
8.1640000000e+02	-1.5000000000e+00	5.2166963399e+00	3.6981646333e+01	2.2846521973e+00	2.1674353831e+00	6.6566963399e+00
8.1660000000e+02	-1.5000000000e+00	5.2785245079e+00	3.7325136155e+01	2.2846400943e+00	2.1684477391e+00	6.7185245079e+00
8.1680000000e+02	-1.5000000000e+00	5.3399468944e+00	3.7666371636e+01	2.2846295021e+00	2.1694372419e+00	6.7799468944e+00
8.1700000000e+02	-1.5000000000e+00	5.4009667351e+00	3.8005370751e+01	2.2846202321e+00	2.1704045561e+00	6.8409667351e+00
8.1720000000e+02	-1.5000000000e+00	5.4615872227e+00	3.8342151237e+01	2.2846121192e+00	2.1713503298e+00	6.9015872227e+00
8.1740000000e+02	-1.5000000000e+00	5.5218115080e+00	3.8676730600e+01	2.2846050191e+00	2.1722751939e+00	6.9618115080e+00
8.1760000000e+02	-1.5000000000e+00	5.5816427004e+00	3.9009126113e+01	2.2845988052e+00	2.1731797616e+00	7.0216427004e+00
8.1780000000e+02	-1.5000000000e+00	5.6410838692e+00	3.9339354829e+01	2.2845933670e+00	2.1740646286e+00	7.0810838692e+00
8.1800000000e+02	-1.5000000000e+00	5.7001380442e+00	3.9667433579e+01	2.2845886076e+00	2.1749303728e+00	7.1401380442e+00
8.1820000000e+02	-1.5000000000e+00	5.7588082166e+00	3.9993378981e+01	2.2845844423e+00	2.1757775543e+00	7.1988082166e+00
8.1840000000e+02	-1.5000000000e+00	5.8170973400e+00	4.0317207444e+01	2.2845807970e+00	2.1766067157e+00	7.2570973400e+00
8.1860000000e+02	-1.5000000000e+00	5.8750083312e+00	4.0638935173e+01	2.2845776067e+00	2.1774183825e+00	7.3150083312e+00
8.1880000000e+02	-1.5000000000e+00	5.9325440708e+00	4.0958578171e+01	2.2845748146e+00	2.1782130628e+00	7.3725440708e+00
8.1900000000e+02	-1.5000000000e+00	5.9897074045e+00	4.1276152247e+01	2.2845723710e+00	2.1789912483e+00	7.4297074045e+00
8.1920000000e+02	-1.5000000000e+00	6.0465011435e+00	4.1591673019e+01	2.2845702325e+00	2.1797534143e+00	7.4865011435e+00
8.1940000000e+02	-1.5000000000e+00	6.1029280653e+00	4.1905155919e+01	2.2845683609e+00	2.1805000203e+00	7.5429280653e+00
8.1960000000e+02	-1.5000000000e+00	6.1589909148e+00	4.2216616193e+01	2.2845667230e+00	2.1812315101e+00	7.5989909148e+00
8.1980000000e+02	-1.5000000000e+00	6.2146924046e+00	4.2526068914e+01	2.2845652895e+00	2.1819483127e+00	7.6546924046e+00
8.2000000000e+02	-1.5000000000e+00	6.2700352160e+00	4.2833528978e+01	2.2845640349e+00	2.1826508424e+00	7.7100352160e+00
8.2020000000e+02	-1.5000000000e+00	6.3250219999e+00	4.3139011110e+01	2.2845629370e+00	2.1833394994e+00	7.7650219999e+00
8.2040000000e+02	-1.5000000000e+00	6.3796553767e+00	4.3442529871e+01	2.2845619761e+00	2.1840146701e+00	7.8196553767e+00
8.2060000000e+02	-1.5000000000e+00	6.4339379381e+00	4.3744099656e+01	2.2845611351e+00	2.1846767281e+00	7.8739379381e+00
8.2080000000e+02	-1.5000000000e+00	6.4878722466e+00	4.4043734703e+01	2.2845603991e+00	2.1853260336e+00	7.9278722466e+00
8.2100000000e+02	-1.5000000000e+00	6.5414608370e+00	4.4341449094e+01	2.2845597550e+00	2.1859629351e+00	7.9814608370e+00
8.2120000000e+02	-1.5000000000e+00	6.5947062164e+00	4.4637256758e+01	2.2845591913e+00	2.1865877689e+00	8.0347062164e+00
8.2140000000e+02	-1.5000000000e+00	6.6476108654e+00	4.4931171474e+01	2.2845586980e+00	2.1872008598e+00	8.0876108654e+00
8.2160000000e+02	-1.5000000000e+00	6.7001772378e+00	4.5223206877e+01	2.2845582662e+00	2.1878025218e+00	8.1401772378e+00
8.2180000000e+02	-1.5000000000e+00	6.7524077622e+00	4.5513376456e+01	2.2845578883e+00	2.1883930582e+00	8.1924077622e+00
8.2200000000e+02	-1.5000000000e+00	6.8043048414e+00	4.5801693563e+01	2.2845575576e+00	2.1889727619e+00	8.2443048414e+00
8.2220000000e+02	-1.5000000000e+00	6.8558708539e+00	4.6088171411e+01	2.2845572682e+00	2.1895419162e+00	8.2958708539e+00
8.2240000000e+02	-1.5000000000e+00	6.9071081539e+00	4.6372823077e+01	2.2845570149e+00	2.1901007947e+00	8.3471081539e+00
8.2260000000e+02	-1.5000000000e+00	6.9580190717e+00	4.6655661510e+01	2.2845567932e+00	2.1906496621e+00	8.3980190717e+00
8.2280000000e+02	-1.5000000000e+00	7.0086059146e+00	4.6936699525e+01	2.2845565992e+00	2.1911887742e+00	8.4486059146e+00
8.2300000000e+02	-1.5000000000e+00	7.0588709667e+00	4.7215949815e+01	2.2845564295e+00	2.1917183785e+00	8.4988709667e+00
8.2320000000e+02	-1.5000000000e+00	7.1088164900e+00	4.7493424944e+01	2.2845562809e+00	2.1922387141e+00	8.5488164900e+00
8.2340000000e+02	-1.5000000000e+00	7.1584447244e+00	4.7769137358e+01	2.2845561508e+00	2.1927500126e+00	8.5984447244e+00
8.2360000000e+02	-1.5000000000e+00	7.2077578883e+00	4.8043099379e+01	2.2845560370e+00	2.1932524980e+00	8.6477578883e+00
8.2380000000e+02	-1.5000000000e+00	7.2567581788e+00	4.8315323216e+01	2.2845559374e+00	2.1937463871e+00	8.6967581788e+00
8.2400000000e+02	-1.5000000000e+00	7.3054477723e+00	4.8585820957e+01	2.2845558502e+00	2.1942318896e+00	8.7454477723e+00
8.2420000000e+02	-1.5000000000e+00	7.3538288248e+00	4.8854604582e+01	2.2845557739e+00	2.1947092087e+00	8.7938288248e+00
8.2440000000e+02	-1.5000000000e+00	7.4019034720e+00	4.9121685956e+01	2.2845557072e+00	2.1951785411e+00	8.8419034720e+00
8.2460000000e+02	-1.5000000000e+00	7.4496738303e+00	4.9387076835e+01	2.2845556487e+00	2.1956400774e+00	8.8896738303e+00
8.2480000000e+02	-1.5000000000e+00	7.4971419962e+00	4.9650788868e+01	2.2845555976e+00	2.1960940020e+00	8.9371419962e+00
8.2500000000e+02	-1.5000000000e+00	7.5443100476e+00	4.9912833598e+01	2.2845555528e+00	2.1965404940e+00	8.9843100476e+00
8.2520000000e+02	-1.5000000000e+00	7.5911800433e+00	5.0173222463e+01	2.2845555137e+00	2.1969797265e+00	9.0311800433e+00
8.2540000000e+02	-1.5000000000e+00	7.6377540239e+00	5.0431966799e+01	2.2845554794e+00	2.1974118676e+00	9.0777540239e+00
8.2560000000e+02	-1.5000000000e+00	7.6840340117e+00	5.0689077843e+01	2.2845554494e+00	2.1978370803e+00	9.1240340117e+00
8.2580000000e+02	-1.5000000000e+00	7.7300220112e+00	5.0944566729e+01	2.2845554231e+00	2.1982555225e+00	9.1700220112e+00
8.2600000000e+02	-1.5000000000e+00	7.7757200093e+00	5.1198444496e+01	2.2845554002e+00	2.1986673475e+00	9.2157200093e+00
8.2620000000e+02	-1.5000000000e+00	7.8211299757e+00	5.1450722087e+01	2.2845553801e+00	2.1990727040e+00	9.2611299757e+00
8.2640000000e+02	-1.5000000000e+00	7.8662538630e+00	5.1701410350e+01	2.2845553625e+00	2.1994717363e+00	9.3062538630e+00
8.2660000000e+02	-1.5000000000e+00	7.9110936069e+00	5.1950520038e+01	2.2845553471e+00	2.1998645843e+00	9.3510936069e+00
8.2680000000e+02	-1.5000000000e+00	7.9556511266e+00	5.2198061815e+01	2.2845553336e+00	2.2002513841e+00	9.3956511266e+00
8.2700000000e+02	-1.5000000000e+00	7.9999283253e+00	5.2444046252e+01	2.2845553218e+00	2.2006322676e+00	9.4399283253e+00
8.2720000000e+02	-1.5000000000e+00	8.0439270898e+00	5.2688483832e+01	2.2845553115e+00	2.2010073631e+00	9.4839270898e+00
8.2740000000e+02	-1.5000000000e+00	8.0876492912e+00	5.2931384951e+01	2.2845553024e+00	2.2013767951e+00	9.5276492912e+00
8.2760000000e+02	-1.5000000000e+00	8.1310967850e+00	5.3172759917e+01	2.2845552945e+00	2.2017406846e+00	9.5710967850e+00
8.2780000000e+02	-1.5000000000e+00	8.1742714113e+00	5.3412618952e+01	2.2845552876e+00	2.2020991492e+00	9.6142714113e+00
8.2800000000e+02	-1.5000000000e+00	8.2171749951e+00	5.3650972195e+01	2.2845552815e+00	2.2024523032e+00	9.6571749951e+00
8.2820000000e+02	-1.5000000000e+00	8.2598093464e+00	5.3887829702e+01	2.2845552762e+00	2.2028002577e+00	9.6998093464e+00
8.2840000000e+02	-1.5000000000e+00	8.3021762604e+00	5.4123201446e+01	2.2845552716e+00	2.2031431207e+00	9.7421762604e+00
8.2860000000e+02	-1.5000000000e+00	8.3442775177e+00	5.4357097321e+01	2.2845552675e+00	2.2034809973e+00	9.7842775177e+00
8.2880000000e+02	-1.5000000000e+00	8.3861148847e+00	5.4589527137e+01	2.2845552640e+00	2.2038139898e+00	9.8261148847e+00
8.2900000000e+02	-1.5000000000e+00	8.4276901135e+00	5.4820500631e+01	2.2845552609e+00	2.2041421974e+00	9.8676901135e+00
8.2920000000e+02	-1.5000000000e+00	8.4690049422e+00	5.5050027457e+01	2.2845552581e+00	2.2044657171e+00	9.9090049422e+00
8.2940000000e+02	-1.5000000000e+00	8.5100610951e+00	5.5278117195e+01	2.2845552558e+00	2.2047846429e+00	9.9500610951e+00
8.2960000000e+02	-1.5000000000e+00	8.5508602827e+00	5.5504779349e+01	2.2845552537e+00	2.2050990666e+00	9.9908602827e+00
8.2980000000e+02	-1.5000000000e+00	8.5914042024e+00	5.5730023346e+01	2.2845552519e+00	2.2054090773e+00	1.0031404202e+01
8.3000000000e+02	-1.5000000000e+00	8.6316945378e+00	5.5953858543e+01	2.2845552503e+00	2.2057147621e+00	1.0071694538e+01
8.3020000000e+02	-1.5000000000e+00	8.6717329598e+00	5.6176294221e+01	2.2845552489e+00	2.2060162054e+00	1.0111732960e+01
8.3040000000e+02	-1.5000000000e+00	8.7115211259e+00	5.6397339588e+01	2.2845552476e+00	2.2063134899e+00	1.0151521126e+01
8.3060000000e+02	-1.5000000000e+00	8.7510606811e+00	5.6617003784e+01	2.2845552466e+00	2.2066066958e+00	1.0191060681e+01
8.3080000000e+02	-1.5000000000e+00	8.7903532576e+00	5.6835295876e+01	2.2845552456e+00	2.2068959015e+00	1.0230353258e+01
8.3100000000e+02	-1.5000000000e+00	8.8294004750e+00	5.7052224861e+01	2.2845552448e+00	2.2071811831e+00	1.0269400475e+01
8.3120000000e+02	-1.5000000000e+00	8.8682039404e+00	5.7267799669e+01	2.2845552441e+00	2.2074626152e+00	1.0308203940e+01
8.3140000000e+02	-1.5000000000e+00	8.9067652490e+00	5.7482029161e+01	2.2845552435e+00	2.2077402701e+00	1.0346765249e+01
8.3160000000e+02	-1.5000000000e+00	8.9450859836e+00	5.7694922131e+01	2.2845552429e+00	2.2080142186e+00	1.0385085984e+01
8.3180000000e+02	-1.5000000000e+00	8.9831677151e+00	5.7906487306e+01	2.2845552424e+00	2.2082845297e+00	1.0423167715e+01
8.3200000000e+02	-1.5000000000e+00	9.0210120026e+00	5.8116733348e+01	2.2845552420e+00	2.2085512706e+00	1.0461012003e+01
8.3220000000e+02	-1.5000000000e+00	9.0586203935e+00	5.8325668853e+01	2.2845552416e+00	2.2088145069e+00	1.0498620393e+01
8.3240000000e+02	-1.5000000000e+00	9.0959944234e+00	5.8533302352e+01	2.2845552413e+00	2.2090743027e+00	1.0535994423e+01
8.3260000000e+02	-1.5000000000e+00	9.1331356168e+00	5.8739642316e+01	2.2845552410e+00	2.2093307203e+00	1.0573135617e+01
8.3280000000e+02	-1.5000000000e+00	9.1700454866e+00	5.8944697148e+01	2.2845552408e+00	2.2095838209e+00	1.0610045487e+01
8.3300000000e+02	-1.5000000000e+00	9.2067255346e+00	5.9148475192e+01	2.2845552406e+00	2.2098336638e+00	1.0646725535e+01
8.3320000000e+02	-1.5000000000e+00	9.2431772514e+00	5.9350984730e+01	2.2845552404e+00	2.2100803073e+00	1.0683177251e+01
8.3340000000e+02	-1.5000000000e+00	9.2794021169e+00	5.9552233983e+01	2.2845552402e+00	2.2103238081e+00	1.0719402117e+01
8.3360000000e+02	-1.5000000000e+00	9.3154015997e+00	5.9752231109e+01	2.2845552401e+00	2.2105642215e+00	1.0755401600e+01
8.3380000000e+02	-1.5000000000e+00	9.3511771580e+00	5.9950984211e+01	2.2845552400e+00	2.2108016017e+00	1.0791177158e+01
8.3400000000e+02	-1.5000000000e+00	9.3867302392e+00	6.0148501329e+01	2.2845552398e+00	2.2110360015e+00	1.0826730239e+01
8.3420000000e+02	-1.5000000000e+00	9.4220622802e+00	6.0344790446e+01	2.2845552397e+00	2.2112674727e+00	1.0862062280e+01
8.3440000000e+02	-1.5000000000e+00	9.4571747075e+00	6.0539859486e+01	2.2845552397e+00	2.2114960656e+00	1.0897174708e+01
8.3460000000e+02	-1.5000000000e+00	9.4920689373e+00	6.0733716318e+01	2.2845552396e+00	2.2117218296e+00	1.0932068937e+01
8.3480000000e+02	-1.5000000000e+00	9.5267463755e+00	6.0926368753e+01	2.2845552395e+00	2.2119448129e+00	1.0966746376e+01
8.3500000000e+02	-1.5000000000e+00	9.5612084179e+00	6.1117824544e+01	2.2845552395e+00	2.2121650626e+00	1.1001208418e+01
8.3520000000e+02	-1.5000000000e+00	9.5954564503e+00	6.1308091390e+01	2.2845552394e+00	2.2123826248e+00	1.1035456450e+01
8.3540000000e+02	-1.5000000000e+00	9.6294918485e+00	6.1497176936e+01	2.2845552394e+00	2.2125975446e+00	1.1069491848e+01
8.3560000000e+02	-1.5000000000e+00	9.6633159786e+00	6.1685088770e+01	2.2845552393e+00	2.2128098659e+00	1.1103315979e+01
8.3580000000e+02	-1.5000000000e+00	9.6969301969e+00	6.1871834427e+01	2.2845552393e+00	2.2130196318e+00	1.1136930197e+01
8.3600000000e+02	-1.5000000000e+00	9.7303358500e+00	6.2057421389e+01	2.2845552393e+00	2.2132268845e+00	1.1170335850e+01
8.3620000000e+02	-1.5000000000e+00	9.7635342751e+00	6.2241857084e+01	2.2845552392e+00	2.2134316652e+00	1.1203534275e+01
8.3640000000e+02	-1.5000000000e+00	9.7965267998e+00	6.2425148888e+01	2.2845552392e+00	2.2136340142e+00	1.1236526800e+01
8.3660000000e+02	-1.5000000000e+00	9.8293147424e+00	6.2607304124e+01	2.2845552392e+00	2.2138339711e+00	1.1269314742e+01
8.3680000000e+02	-1.5000000000e+00	9.8618994118e+00	6.2788330065e+01	2.2845552392e+00	2.2140315743e+00	1.1301899412e+01
8.3700000000e+02	-1.5000000000e+00	9.8942821078e+00	6.2968233932e+01	2.2845552392e+00	2.2142268617e+00	1.1334282108e+01
8.3720000000e+02	-1.5000000000e+00	9.9264641211e+00	6.3147022895e+01	2.2845552392e+00	2.2144198703e+00	1.1366464121e+01
8.3740000000e+02	-1.5000000000e+00	9.9584467334e+00	6.3324704074e+01	2.2845552391e+00	2.2146106364e+00	1.1398446733e+01
8.3760000000e+02	-1.5000000000e+00	9.9902312173e+00	6.3501284540e+01	2.2845552391e+00	2.2147991953e+00	1.1430231217e+01
8.3780000000e+02	-1.5000000000e+00	1.0021818837e+01	6.3676771314e+01	2.2845552391e+00	2.2149855817e+00	1.1461818837e+01
8.3800000000e+02	-1.5000000000e+00	1.0053210846e+01	6.3851171368e+01	2.2845552391e+00	2.2151698298e+00	1.1493210846e+01
8.3820000000e+02	-1.5000000000e+00	1.0084408493e+01	6.4024491626e+01	2.2845552391e+00	2.2153519728e+00	1.1524408493e+01
8.3840000000e+02	-1.5000000000e+00	1.0115413013e+01	6.4196738963e+01	2.2845552391e+00	2.2155320433e+00	1.1555413013e+01
8.3860000000e+02	-1.5000000000e+00	1.0146225638e+01	6.4367920209e+01	2.2845552391e+00	2.2157100732e+00	1.1586225638e+01
8.3880000000e+02	-1.5000000000e+00	1.0176847586e+01	6.4538042144e+01	2.2845552391e+00	2.2158860939e+00	1.1616847586e+01
8.3900000000e+02	-1.5000000000e+00	1.0207280070e+01	6.4707111503e+01	2.2845552391e+00	2.2160601360e+00	1.1647280070e+01
8.3920000000e+02	-1.5000000000e+00	1.0237524295e+01	6.4875134973e+01	2.2845552391e+00	2.2162322296e+00	1.1677524295e+01
8.3940000000e+02	-1.5000000000e+00	1.0267581456e+01	6.5042119198e+01	2.2845552391e+00	2.2164024042e+00	1.1707581456e+01
8.3960000000e+02	-1.5000000000e+00	1.0297452739e+01	6.5208070772e+01	2.2845552391e+00	2.2165706886e+00	1.1737452739e+01
8.3980000000e+02	-1.5000000000e+00	1.0327139325e+01	6.5372996249e+01	2.2845552391e+00	2.2167371112e+00	1.1767139325e+01
8.4000000000e+02	-1.5000000000e+00	1.0356642384e+01	6.5536902134e+01	2.2845552391e+00	2.2169016996e+00	1.1796642384e+01
8.4020000000e+02	-1.5000000000e+00	1.0385963080e+01	6.5699794890e+01	2.2845552391e+00	2.2170644810e+00	1.1825963080e+01
8.4040000000e+02	-1.5000000000e+00	1.0415102568e+01	6.5861680935e+01	2.2845552391e+00	2.2172254822e+00	1.1855102568e+01
8.4060000000e+02	-1.5000000000e+00	1.0444061996e+01	6.6022566644e+01	2.2845552391e+00	2.2173847293e+00	1.1884061996e+01
8.4080000000e+02	-1.5000000000e+00	1.0472842503e+01	6.6182458347e+01	2.2845552391e+00	2.2175422479e+00	1.1912842503e+01
8.4100000000e+02	-1.5000000000e+00	1.0501445220e+01	6.6341362334e+01	2.2845552391e+00	2.2176980632e+00	1.1941445220e+01
8.4120000000e+02	-1.5000000000e+00	1.0529871273e+01	6.6499284849e+01	2.2845552391e+00	2.2178521999e+00	1.1969871273e+01
8.4140000000e+02	-1.5000000000e+00	1.0558121777e+01	6.6656232096e+01	2.2845552391e+00	2.2180046822e+00	1.1998121777e+01
8.4160000000e+02	-1.5000000000e+00	1.0586197843e+01	6.6812210238e+01	2.2845552391e+00	2.2181555338e+00	1.2026197843e+01
8.4180000000e+02	-1.5000000000e+00	1.0614100571e+01	6.6967225393e+01	2.2845552391e+00	2.2183047780e+00	1.2054100571e+01
8.4200000000e+02	-1.5000000000e+00	1.0641831055e+01	6.7121283641e+01	2.2845552391e+00	2.2184524378e+00	1.2081831055e+01
8.4220000000e+02	-1.5000000000e+00	1.0669390384e+01	6.7274391020e+01	2.2845552391e+00	2.2185985354e+00	1.2109390384e+01
8.4240000000e+02	-1.5000000000e+00	1.0696779635e+01	6.7426553527e+01	2.2845552391e+00	2.2187430931e+00	1.2136779635e+01
8.4260000000e+02	-1.5000000000e+00	1.0723999882e+01	6.7577777120e+01	2.2845552391e+00	2.2188861322e+00	1.2163999882e+01
8.4280000000e+02	-1.5000000000e+00	1.0751052189e+01	6.7728067715e+01	2.2845552391e+00	2.2190276742e+00	1.2191052189e+01
8.4300000000e+02	-1.5000000000e+00	1.0777937614e+01	6.7877431190e+01	2.2845552391e+00	2.2191677398e+00	1.2217937614e+01
8.4320000000e+02	-1.5000000000e+00	1.0804657209e+01	6.8025873384e+01	2.2845552391e+00	2.2193063495e+00	1.2244657209e+01
8.4340000000e+02	-1.5000000000e+00	1.0831212017e+01	6.8173400096e+01	2.2845552391e+00	2.2194435233e+00	1.2271212017e+01
8.4360000000e+02	-1.5000000000e+00	1.0857603076e+01	6.8320017087e+01	2.2845552391e+00	2.2195792810e+00	1.2297603076e+01
8.4380000000e+02	-1.5000000000e+00	1.0883831414e+01	6.8465730080e+01	2.2845552391e+00	2.2197136420e+00	1.2323831414e+01
8.4400000000e+02	-1.5000000000e+00	1.0909898056e+01	6.8610544758e+01	2.2845552391e+00	2.2198466252e+00	1.2349898056e+01
8.4420000000e+02	-1.5000000000e+00	1.0935804018e+01	6.8754466769e+01	2.2845552391e+00	2.2199782493e+00	1.2375804018e+01
8.4440000000e+02	-1.5000000000e+00	1.0961550310e+01	6.8897501721e+01	2.2845552391e+00	2.2201085327e+00	1.2401550310e+01
